IP,Categories,References,ReportDate,Comment
191.102.151.105,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:32:13.787520+00:00,"Related with IP detected by heuristics (Discovered IP: 191.102.151.105, Discovered URL: http://191.102.151.105, Verdict: Malware, HTTP Status: 407), Zeroday: No"
191.102.151.156,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:32:49.176285+00:00,"Related with IP detected by heuristics (Discovered IP: 191.102.151.156, Discovered URL: http://191.102.151.156, Verdict: Spam, HTTP Status: 407), Zeroday: No"
191.102.165.104,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:27:27.823542+00:00,"Related with IP detected by heuristics (Discovered IP: 191.102.165.104, Discovered URL: http://191.102.165.104, Verdict: Malware, HTTP Status: 407), Zeroday: No"
191.102.165.49,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:32:25.444179+00:00,"Related with IP detected by heuristics (Discovered IP: 191.102.165.49, Discovered URL: http://191.102.165.49, Verdict: Spam, HTTP Status: 407), Zeroday: No"
191.102.167.126,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:04:20.277836+00:00,"Related with IP detected by heuristics (Discovered IP: 191.102.167.126, Discovered URL: http://191.102.167.126, Verdict: Malware, HTTP Status: 407), Zeroday: No"
191.102.182.232,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:34:25.308084+00:00,"Related with IP detected by heuristics (Discovered IP: 191.102.182.232, Discovered URL: http://191.102.182.232, Verdict: Malware, HTTP Status: 407), Zeroday: No"
191.13.215.183,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:49:23.232795+00:00,"Related with IP detected by heuristics (Discovered IP: 191.13.215.183, Discovered URL: http://191.13.215.183, Verdict: Malware, HTTP Status: 403), Zeroday: No"
192.177.163.19,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:35:18.338149+00:00,"Related with IP detected by heuristics (Discovered IP: 192.177.163.19, Discovered URL: http://192.177.163.19, Verdict: Malware, HTTP Status: 403), Zeroday: No"
192.186.191.217,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:38:42.947108+00:00,"Related with IP detected by heuristics (Discovered IP: 192.186.191.217, Discovered URL: http://192.186.191.217, Verdict: Malware, HTTP Status: 407), Zeroday: No"
192.186.191.218,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:40:33.307403+00:00,"Related with IP detected by heuristics (Discovered IP: 192.186.191.218, Discovered URL: http://192.186.191.218, Verdict: Spam, HTTP Status: 407), Zeroday: No"
192.195.77.70,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:23:21.518634+00:00,"Related with IP detected by heuristics (Discovered IP: 192.195.77.70, Discovered URL: http://192.195.77.70, Verdict: Malware, HTTP Status: 403), Zeroday: No"
192.198.108.2,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:55:21.677160+00:00,"Related with IP detected by heuristics (Discovered IP: 192.198.108.2, Discovered URL: http://192.198.108.2, Verdict: Spam, HTTP Status: 407), Zeroday: No"
192.210.186.98,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:12:49.075661+00:00,"Related with IP detected by heuristics (Discovered IP: 192.210.186.98, Discovered URL: http://192.210.186.98, Verdict: Spam, HTTP Status: 407), Zeroday: No"
192.210.188.137,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:15:41.916196+00:00,"Related with IP detected by heuristics (Discovered IP: 192.210.188.137, Discovered URL: http://192.210.188.137, Verdict: Malware, HTTP Status: 407), Zeroday: No"
192.210.188.182,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:49:03.205633+00:00,"Related with IP detected by heuristics (Discovered IP: 192.210.188.182, Discovered URL: http://192.210.188.182, Verdict: Malware, HTTP Status: 407), Zeroday: No"
192.210.189.158,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:42:55.480241+00:00,"Related with IP detected by heuristics (Discovered IP: 192.210.189.158, Discovered URL: http://192.210.189.158, Verdict: Malware, HTTP Status: 407), Zeroday: No"
192.227.162.66,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:55:36.186079+00:00,"Related with IP detected by heuristics (Discovered IP: 192.227.162.66, Discovered URL: http://192.227.162.66, Verdict: Malware, HTTP Status: 403), Zeroday: No"
192.241.72.200,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:22:29.324866+00:00,"Related with IP detected by heuristics (Discovered IP: 192.241.72.200, Discovered URL: http://192.241.72.200, Verdict: Spam, HTTP Status: 407), Zeroday: No"
192.241.72.86,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:42:32.369611+00:00,"Related with IP detected by heuristics (Discovered IP: 192.241.72.86, Discovered URL: http://192.241.72.86, Verdict: Spam, HTTP Status: 407), Zeroday: No"
192.252.144.13,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:10:17.090116+00:00,"Related with IP detected by heuristics (Discovered IP: 192.252.144.13, Discovered URL: http://192.252.144.13, Verdict: Malware, HTTP Status: 403), Zeroday: No"
192.3.142.56,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:39:36.735428+00:00,"Related with IP detected by heuristics (Discovered IP: 192.3.142.56, Discovered URL: http://192.3.142.56, Verdict: Spam, HTTP Status: 407), Zeroday: No"
192.3.147.3,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:44:02.658279+00:00,"Related with IP detected by heuristics (Discovered IP: 192.3.147.3, Discovered URL: http://192.3.147.3, Verdict: Spam, HTTP Status: 407), Zeroday: No"
192.3.158.92,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:42:11.892192+00:00,"Related with IP detected by heuristics (Discovered IP: 192.3.158.92, Discovered URL: http://192.3.158.92, Verdict: Malware, HTTP Status: 407), Zeroday: No"
192.3.160.42,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:42:48.592045+00:00,"Related with IP detected by heuristics (Discovered IP: 192.3.160.42, Discovered URL: http://192.3.160.42, Verdict: Malware, HTTP Status: 407), Zeroday: No"
192.3.215.203,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:41:27.243010+00:00,"Related with IP detected by heuristics (Discovered IP: 192.3.215.203, Discovered URL: http://192.3.215.203, Verdict: Spam, HTTP Status: 407), Zeroday: No"
192.3.215.92,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:04:59.210380+00:00,"Related with IP detected by heuristics (Discovered IP: 192.3.215.92, Discovered URL: http://192.3.215.92, Verdict: Malware, HTTP Status: 407), Zeroday: No"
192.3.235.205,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:17:48.451695+00:00,"Related with IP detected by heuristics (Discovered IP: 192.3.235.205, Discovered URL: http://192.3.235.205, Verdict: Malware, HTTP Status: 407), Zeroday: No"
192.3.33.210,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:40:05.227350+00:00,"Related with IP detected by heuristics (Discovered IP: 192.3.33.210, Discovered URL: http://192.3.33.210, Verdict: Malware, HTTP Status: 407), Zeroday: No"
192.3.42.115,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:50:27.962299+00:00,"Related with IP detected by heuristics (Discovered IP: 192.3.42.115, Discovered URL: http://192.3.42.115, Verdict: Spam, HTTP Status: 407), Zeroday: No"
193.107.236.68,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:44:56.205043+00:00,"Related with IP detected by heuristics (Discovered IP: 193.107.236.68, Discovered URL: http://193.107.236.68, Verdict: Malware, HTTP Status: 403), Zeroday: No"
193.110.128.197,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:04:07.810452+00:00,"Related with IP detected by heuristics (Discovered IP: 193.110.128.197, Discovered URL: http://193.110.128.197, Verdict: Malware, HTTP Status: 403), Zeroday: No"
193.163.125.137,"DDoS","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:15:20.120372+00:00,"Related with IP detected by heuristics (Discovered IP: 193.163.125.137, Discovered URL: http://193.163.125.137, Verdict: DDoS, HTTP Status: 403), Zeroday: No"
193.163.125.242,"DDoS","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:41:52.276714+00:00,"Related with IP detected by heuristics (Discovered IP: 193.163.125.242, Discovered URL: http://193.163.125.242, Verdict: DDoS, HTTP Status: 403), Zeroday: No"
193.202.45.25,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:39:12.324801+00:00,"Related with IP detected by heuristics (Discovered IP: 193.202.45.25, Discovered URL: http://193.202.45.25, Verdict: Malware, HTTP Status: 403), Zeroday: No"
193.248.33.31,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:40:13.227528+00:00,"Related with IP detected by heuristics (Discovered IP: 193.248.33.31, Discovered URL: http://193.248.33.31, Verdict: Malware, HTTP Status: 401), Zeroday: No"
193.28.182.9,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:11:41.537256+00:00,"Related with IP detected by heuristics (Discovered IP: 193.28.182.9, Discovered URL: http://193.28.182.9, Verdict: Spam, HTTP Status: 407), Zeroday: No"
193.39.245.131,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:51:25.594702+00:00,"Related with IP detected by heuristics (Discovered IP: 193.39.245.131, Discovered URL: http://193.39.245.131, Verdict: Malware, HTTP Status: 403), Zeroday: No"
193.85.203.85,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:19:40.863311+00:00,"Related with IP detected by heuristics (Discovered IP: 193.85.203.85, Discovered URL: http://193.85.203.85, Verdict: Malware, HTTP Status: 403), Zeroday: No"
194.233.87.196,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:41:16.870548+00:00,"Related with IP detected by heuristics (Discovered IP: 194.233.87.196, Discovered URL: http://194.233.87.196, Verdict: Malware, HTTP Status: 403), Zeroday: No"
194.5.157.233,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:31:41.549928+00:00,"Related with IP detected by heuristics (Discovered IP: 194.5.157.233, Discovered URL: http://194.5.157.233, Verdict: Malware, HTTP Status: 403), Zeroday: No"
194.55.133.51,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:26:39.887785+00:00,"Related with IP detected by heuristics (Discovered IP: 194.55.133.51, Discovered URL: http://194.55.133.51, Verdict: Malware, HTTP Status: 403), Zeroday: No"
194.76.114.144,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:44:05.166233+00:00,"Related with IP detected by heuristics (Discovered IP: 194.76.114.144, Discovered URL: http://194.76.114.144, Verdict: Spam, HTTP Status: 407), Zeroday: No"
195.133.217.62,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:35:06.185117+00:00,"Related with IP detected by heuristics (Discovered IP: 195.133.217.62, Discovered URL: http://195.133.217.62, Verdict: Malware, HTTP Status: 403), Zeroday: No"
195.158.192.77,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:43:19.650934+00:00,"Related with IP detected by heuristics (Discovered IP: 195.158.192.77, Discovered URL: http://195.158.192.77, Verdict: Malware, HTTP Status: 403), Zeroday: No"
195.158.3.42,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:40:17.680114+00:00,"Related with IP detected by heuristics (Discovered IP: 195.158.3.42, Discovered URL: http://195.158.3.42, Verdict: Spam, HTTP Status: 403), Zeroday: No"
195.201.19.76,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:41:29.589478+00:00,"Related with IP detected by heuristics (Discovered IP: 195.201.19.76, Discovered URL: http://195.201.19.76, Verdict: Malware, HTTP Status: 401), Zeroday: No"
196.18.175.132,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:21:51.313748+00:00,"Related with IP detected by heuristics (Discovered IP: 196.18.175.132, Discovered URL: http://196.18.175.132, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.18.229.216,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:46:08.908844+00:00,"Related with IP detected by heuristics (Discovered IP: 196.18.229.216, Discovered URL: http://196.18.229.216, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.196.160.135,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:23:13.452295+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.160.135, Discovered URL: http://196.196.160.135, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.196.169.227,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:39:48.354883+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.169.227, Discovered URL: http://196.196.169.227, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.196.220.128,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:27:37.750953+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.220.128, Discovered URL: http://196.196.220.128, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.196.222.12,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:34:15.668067+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.222.12, Discovered URL: http://196.196.222.12, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.196.254.113,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:41:59.941427+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.254.113, Discovered URL: http://196.196.254.113, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.196.254.57,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:33:59.424501+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.254.57, Discovered URL: http://196.196.254.57, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.196.255.234,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:35:13.132408+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.255.234, Discovered URL: http://196.196.255.234, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.196.255.246,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:54:19.699164+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.255.246, Discovered URL: http://196.196.255.246, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.196.31.86,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:07:04.704309+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.31.86, Discovered URL: http://196.196.31.86, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.196.37.222,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:32:08.371271+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.37.222, Discovered URL: http://196.196.37.222, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.196.68.190,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:37:36.171415+00:00,"Related with IP detected by heuristics (Discovered IP: 196.196.68.190, Discovered URL: http://196.196.68.190, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.240.104.23,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:33:30.694742+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.104.23, Discovered URL: http://196.240.104.23, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.240.104.231,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:32:27.712724+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.104.231, Discovered URL: http://196.240.104.231, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.240.104.56,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:40:39.246822+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.104.56, Discovered URL: http://196.240.104.56, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.105.146,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:15:58.484620+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.105.146, Discovered URL: http://196.240.105.146, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.105.25,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:55:11.333931+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.105.25, Discovered URL: http://196.240.105.25, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.105.9,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:37:47.310783+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.105.9, Discovered URL: http://196.240.105.9, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.143.13,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:01:02.058682+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.143.13, Discovered URL: http://196.240.143.13, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.143.180,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:44:25.066377+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.143.180, Discovered URL: http://196.240.143.180, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.173.212,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:21:29.257086+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.173.212, Discovered URL: http://196.240.173.212, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.254.131,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:06:37.668432+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.254.131, Discovered URL: http://196.240.254.131, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.254.139,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:13:21.415131+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.254.139, Discovered URL: http://196.240.254.139, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.254.191,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:51:35.724299+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.254.191, Discovered URL: http://196.240.254.191, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.240.38.116,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:42:33.937828+00:00,"Related with IP detected by heuristics (Discovered IP: 196.240.38.116, Discovered URL: http://196.240.38.116, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.242.114.136,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:07:20.281489+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.114.136, Discovered URL: http://196.242.114.136, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.242.114.64,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:40:01.662414+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.114.64, Discovered URL: http://196.242.114.64, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.242.178.74,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:54:09.885072+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.178.74, Discovered URL: http://196.242.178.74, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.242.195.111,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:50:23.353889+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.195.111, Discovered URL: http://196.242.195.111, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.242.195.118,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:34:51.063298+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.195.118, Discovered URL: http://196.242.195.118, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.242.20.121,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:04:17.101222+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.20.121, Discovered URL: http://196.242.20.121, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.242.20.236,"Malware","HydraDragonAntivirusSearchEngine|github.com/T145/black-mirror(Malware)",2025-10-08T07:33:47.075773+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.20.236, Discovered URL: http://196.242.20.236, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.242.20.247,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:19:28.853393+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.20.247, Discovered URL: http://196.242.20.247, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.242.20.74,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:05:53.191671+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.20.74, Discovered URL: http://196.242.20.74, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.242.21.187,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:45:59.421994+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.21.187, Discovered URL: http://196.242.21.187, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.242.21.220,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:36:24.498816+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.21.220, Discovered URL: http://196.242.21.220, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.242.47.27,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:41:37.151466+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.47.27, Discovered URL: http://196.242.47.27, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.242.57.222,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:50:47.495287+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.57.222, Discovered URL: http://196.242.57.222, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.242.89.148,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:34:08.353235+00:00,"Related with IP detected by heuristics (Discovered IP: 196.242.89.148, Discovered URL: http://196.242.89.148, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.243.240.52,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:11:17.092533+00:00,"Related with IP detected by heuristics (Discovered IP: 196.243.240.52, Discovered URL: http://196.243.240.52, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.244.71.3,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:00:41.529015+00:00,"Related with IP detected by heuristics (Discovered IP: 196.244.71.3, Discovered URL: http://196.244.71.3, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.245.149.17,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:39:13.174449+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.149.17, Discovered URL: http://196.245.149.17, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.245.149.37,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:13:26.956645+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.149.37, Discovered URL: http://196.245.149.37, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.245.149.66,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:41:24.937789+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.149.66, Discovered URL: http://196.245.149.66, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.245.159.222,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:04:25.549663+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.159.222, Discovered URL: http://196.245.159.222, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.245.164.142,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:36:26.053736+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.164.142, Discovered URL: http://196.245.164.142, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.245.164.144,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:43:28.655956+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.164.144, Discovered URL: http://196.245.164.144, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.245.164.89,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:52:56.742216+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.164.89, Discovered URL: http://196.245.164.89, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.245.184.138,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:15:40.556801+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.184.138, Discovered URL: http://196.245.184.138, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.245.186.167,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:20:50.872360+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.186.167, Discovered URL: http://196.245.186.167, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.245.236.47,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T08:24:41.498213+00:00,"Related with IP detected by heuristics (Discovered IP: 196.245.236.47, Discovered URL: http://196.245.236.47, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.247.145.116,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:41:26.308134+00:00,"Related with IP detected by heuristics (Discovered IP: 196.247.145.116, Discovered URL: http://196.247.145.116, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.247.160.152,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:50:11.129841+00:00,"Related with IP detected by heuristics (Discovered IP: 196.247.160.152, Discovered URL: http://196.247.160.152, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.247.160.31,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:38:22.132749+00:00,"Related with IP detected by heuristics (Discovered IP: 196.247.160.31, Discovered URL: http://196.247.160.31, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.247.161.251,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:31:08.232294+00:00,"Related with IP detected by heuristics (Discovered IP: 196.247.161.251, Discovered URL: http://196.247.161.251, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.247.162.211,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:33:59.975822+00:00,"Related with IP detected by heuristics (Discovered IP: 196.247.162.211, Discovered URL: http://196.247.162.211, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.247.18.102,"Malware","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:31:50.818576+00:00,"Related with IP detected by heuristics (Discovered IP: 196.247.18.102, Discovered URL: http://196.247.18.102, Verdict: Malware, HTTP Status: 407), Zeroday: No"
196.247.224.201,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:35:08.218880+00:00,"Related with IP detected by heuristics (Discovered IP: 196.247.224.201, Discovered URL: http://196.247.224.201, Verdict: Spam, HTTP Status: 407), Zeroday: No"
196.247.225.216,"Spam","HydraDragonAntivirusSearchEngine|Unknown",2025-10-08T07:55:01.079756+00:00,"Related with IP detected by heuristics (Discovered IP: 196.247.225.216, Discovered URL: http://196.247.225.216, Verdict: Spam, HTTP Status: 407), Zeroday: No"
